date,close,high,low,open,priceChange
2009-12-31,"3,277.139","3,282.211","3,250.026","3,262.6",14.539
2009-12-30,"3,262.6","3,267.001","3,206.217","3,211.761",50.839
2009-12-29,"3,211.761","3,212.516","3,166.758","3,188.785",22.976
2009-12-28,"3,188.785","3,202.087","3,148.86","3,141.353",47.432
2009-12-25,"3,141.353","3,154.774","3,128.15","3,153.41",-12.057
2009-12-24,"3,153.41","3,156.531","3,075.107","3,073.777",79.633
2009-12-23,"3,073.777","3,078.837","3,041.348","3,050.52",23.257
2009-12-22,"3,050.52","3,129.314","3,039.858","3,122.973",-72.453
2009-12-21,"3,122.973","3,123.986","3,088.003","3,113.886",9.087
2009-12-18,"3,113.886","3,169.582","3,108.03","3,179.078",-65.192
2009-12-17,"3,179.078","3,272.975","3,176.626","3,255.213",-76.135
2009-12-16,"3,255.213","3,299.331","3,246.607","3,274.46",-19.247
2009-12-15,"3,274.46","3,303.176","3,267.935","3,302.904",-28.444
2009-12-14,"3,302.904","3,315.034","3,178.229","3,247.318",55.586
2009-12-11,"3,247.318","3,280.939","3,242.373","3,254.264",-6.946
2009-12-10,"3,254.264","3,276.126","3,225.562","3,239.568",14.696
2009-12-09,"3,239.568","3,284.645","3,228.204","3,296.664",-57.096
2009-12-08,"3,296.664","3,330.382","3,260.671","3,331.897",-35.233
2009-12-07,"3,331.897","3,334.011","3,302.134","3,317.044",14.853
2009-12-04,"3,317.044","3,319.129","3,214.84","3,264.628",52.416
2009-12-03,"3,264.628","3,270.367","3,227.772","3,269.752",-5.124
2009-12-02,"3,269.752","3,278.27","3,245.964","3,235.363",34.389
2009-12-01,"3,235.363","3,240.661","3,173.416","3,195.301",40.062
2009-11-30,"3,195.301","3,195.879","3,114.29","3,096.265",99.036
2009-11-27,"3,096.265","3,169.755","3,080.885","3,170.98",-74.715
2009-11-26,"3,170.98","3,305.327","3,160.35","3,290.165",-119.185
2009-11-25,"3,290.165","3,291.173","3,188.019","3,223.526",66.639
2009-11-24,"3,223.526","3,361.386","3,214.026","3,338.663",-115.137
2009-11-23,"3,338.663","3,339.305","3,305.502","3,308.346",30.317
2009-11-20,"3,308.346","3,332.531","3,280.184","3,320.612",-12.266
2009-11-19,"3,320.612","3,329.028","3,285.805","3,303.234",17.378
2009-11-18,"3,303.234","3,315.872","3,274.212","3,282.889",20.345
2009-11-17,"3,282.889","3,298.379","3,275.305","3,275.048",7.841
2009-11-16,"3,275.048","3,275.549","3,206.428","3,187.647",87.401
2009-11-13,"3,187.647","3,189.091","3,127.502","3,172.945",14.702
2009-11-12,"3,172.945","3,199.869","3,163.078","3,175.192",-2.247
2009-11-11,"3,175.192","3,186.595","3,149.071","3,178.61",-3.418
2009-11-10,"3,178.61","3,211.105","3,176.255","3,175.585",3.025
2009-11-09,"3,175.585","3,176.661","3,141.77","3,164.037",11.548
2009-11-06,"3,164.037","3,183.574","3,156.993","3,155.053",8.984
2009-11-05,"3,155.053","3,158.718","3,122.524","3,128.537",26.516
2009-11-04,"3,128.537","3,141.453","3,096.354","3,114.227",14.31
2009-11-03,"3,114.227","3,121.202","3,078.944","3,076.649",37.578
2009-11-02,"3,076.649","3,077.907","2,923.525","2,995.848",80.801
2009-10-30,"2,995.848","3,027.131","2,983.93","2,960.466",35.382
2009-10-29,"2,960.466","2,993.435","2,952.014","3,031.329",-70.863
2009-10-28,"3,031.329","3,038.059","2,974.258","3,021.459",9.87
2009-10-27,"3,021.459","3,086.091","3,020.494","3,109.566",-88.107
2009-10-26,"3,109.566","3,123.364","3,083.183","3,107.847",1.719
2009-10-23,"3,107.847","3,123.463","3,057.387","3,051.412",56.435
2009-10-22,"3,051.412","3,080.663","3,045.033","3,070.589",-19.177
2009-10-21,"3,070.589","3,105.514","3,062.56","3,084.454",-13.865
2009-10-20,"3,084.454","3,084.944","3,053.643","3,038.273",46.181
2009-10-19,"3,038.273","3,039.605","2,962.307","2,976.633",61.64
2009-10-16,"2,976.633","3,008.179","2,931.92","2,979.788",-3.155
2009-10-15,"2,979.788","3,014.26","2,967.108","2,970.532",9.256
2009-10-14,"2,970.532","3,010.611","2,943.742","2,936.191",34.341
2009-10-13,"2,936.191","2,937.824","2,886.959","2,894.483",41.708
2009-10-12,"2,894.483","2,932.078","2,893.573","2,911.715",-17.232
2009-10-09,"2,911.715","2,912.55","2,834.618","2,779.426",132.289
2009-09-30,"2,779.426","2,803.858","2,763.712","2,754.54",24.886
2009-09-29,"2,754.54","2,779.691","2,712.299","2,763.525",-8.985
2009-09-28,"2,763.525","2,857.948","2,752.773","2,838.842",-75.317
2009-09-25,"2,838.842","2,864.075","2,812.918","2,853.554",-14.712
2009-09-24,"2,853.554","2,886.256","2,783.106","2,842.721",10.833
2009-09-23,"2,842.721","2,924.198","2,825.859","2,897.553",-54.832
2009-09-22,"2,897.553","2,982.895","2,896.937","2,967.011",-69.458
2009-09-21,"2,967.011","2,968.701","2,871.646","2,962.667",4.344
2009-09-18,"2,962.667","3,068.028","2,940.83","3,060.26",-97.593
2009-09-17,"3,060.26","3,064.234","3,015.586","2,999.71",60.55
2009-09-16,"2,999.71","3,028.564","2,960.591","3,033.728",-34.018
2009-09-15,"3,033.728","3,050.426","2,999.433","3,026.741",6.987
2009-09-14,"3,026.741","3,033.083","2,984.835","2,989.792",36.949
2009-09-11,"2,989.792","2,999.328","2,915.904","2,924.883",64.909
2009-09-10,"2,924.883","2,958.954","2,911.212","2,946.259",-21.376
2009-09-09,"2,946.259","2,962.287","2,900.111","2,930.475",15.784
2009-09-08,"2,930.475","2,931.23","2,831.852","2,881.116",49.359
2009-09-07,"2,881.116","2,919.35",2860,"2,861.609",19.507
2009-09-04,"2,861.609","2,875.983","2,827.576","2,845.024",16.585
2009-09-03,"2,845.024","2,854.161","2,715.619","2,714.974",130.05
2009-09-02,"2,714.974","2,729.706","2,669.217","2,683.724",31.25
2009-09-01,"2,683.724","2,727.077","2,639.759","2,667.745",15.979
2009-08-31,"2,667.745","2,817.629","2,662.997","2,860.688",-192.943
2009-08-28,"2,860.688","2,949.432","2,843.109","2,946.395",-85.707
2009-08-27,"2,946.395","2,988.028","2,909.893","2,967.595",-21.2
2009-08-26,"2,967.595","2,995.803","2,872.264","2,915.803",51.792
2009-08-25,"2,915.803","2,980.1","2,823.637","2,993.429",-77.626
2009-08-24,"2,993.429","3,004.904","2,944.923","2,960.771",32.658
2009-08-21,"2,960.771","2,969.521","2,883.273","2,911.582",49.189
2009-08-20,"2,911.582","2,914.64","2,798.37","2,785.584",125.998
2009-08-19,"2,785.584","2,929.063","2,761.395","2,910.884",-125.3
2009-08-18,"2,910.884","2,920.639","2,827.113","2,870.63",40.254
2009-08-17,"2,870.63","3,020.264","2,867.394","3,046.972",-176.342
2009-08-14,"3,046.972","3,146.005","3,039.305","3,140.56",-93.588
2009-08-13,"3,140.56","3,150.365","3,060.119","3,112.719",27.841
2009-08-12,"3,112.719","3,255.986","3,104.565","3,264.726",-152.007
2009-08-11,"3,264.726","3,273.021","3,222.707","3,249.76",14.966
2009-08-10,"3,249.76","3,307.885","3,201.06","3,260.69",-10.93
2009-08-07,"3,260.69","3,374.461","3,244.101","3,356.33",-95.64
2009-08-06,"3,356.33","3,419.744","3,309.606","3,428.501",-72.171
2009-08-05,"3,428.501","3,468.097","3,385.424","3,471.442",-42.941
2009-08-04,"3,471.442","3,478.01","3,404.818","3,462.59",8.852
2009-08-03,"3,462.59","3,465.173","3,398.448","3,412.062",50.528
2009-07-31,"3,412.062","3,414.145","3,333.718","3,321.56",90.502
2009-07-30,"3,321.56","3,336.64","3,215.753","3,266.432",55.128
2009-07-29,"3,266.432","3,454.019","3,174.214","3,438.371",-171.939
2009-07-28,"3,438.371","3,439.924","3,392.428","3,435.212",3.159
2009-07-27,"3,435.212","3,435.933","3,376.286","3,372.603",62.609
2009-07-24,"3,372.603","3,398.049","3,306.911","3,328.49",44.113
2009-07-23,"3,328.49","3,331.063","3,289.224","3,296.615",31.875
2009-07-22,"3,296.615","3,301.427","3,207.257","3,213.206",83.409
2009-07-21,"3,213.206","3,279.587","3,207.501","3,266.92",-53.714
2009-07-20,"3,266.92","3,269.18","3,192.904","3,189.741",77.179
2009-07-17,"3,189.741","3,197.231","3,158.566","3,183.742",5.999
2009-07-16,"3,183.742","3,221.068","3,175.957","3,188.551",-4.809
2009-07-15,"3,188.551","3,188.91","3,156.625","3,145.157",43.394
2009-07-14,"3,145.157","3,147.592","3,088.58","3,080.556",64.601
2009-07-13,"3,080.556","3,112.875","3,076.302","3,113.932",-33.376
2009-07-10,"3,113.932","3,140.044","3,099.987","3,123.035",-9.103
2009-07-09,"3,123.035","3,123.51","3,064.209","3,080.774",42.261
2009-07-08,"3,080.774","3,097.964","3,011.214","3,089.45",-8.676
2009-07-07,"3,089.45","3,130.067","3,077.476","3,124.667",-35.217
2009-07-06,"3,124.667","3,128.31","3,090.099","3,088.367",36.3
2009-07-03,"3,088.367","3,088.862","3,029.546","3,060.254",28.113
2009-07-02,"3,060.254","3,062.564","3,015.077","3,008.15",52.104
2009-07-01,"3,008.15","3,009.706","2,947.69","2,959.362",48.788
2009-06-30,"2,959.362","2,997.272","2,953.364","2,975.314",-15.952
2009-06-29,"2,975.314","2,976.922","2,918.39","2,928.211",47.103
2009-06-26,"2,928.211","2,937.614","2,910.345","2,925.046",3.165
2009-06-25,"2,925.046","2,946.898","2,909.09","2,922.299",2.747
2009-06-24,"2,922.299","2,923.47","2,880.285","2,892.697",29.602
2009-06-23,"2,892.697","2,941.055","2,841.902","2,896.302",-3.605
2009-06-22,"2,896.302","2,923.236","2,884.131","2,880.492",15.81
2009-06-19,"2,880.492","2,886.499","2,847.358","2,853.903",26.589
2009-06-18,"2,853.903","2,855.415","2,810.853","2,810.123",43.78
2009-06-17,"2,810.123","2,813.613","2,744.218","2,776.022",34.101
2009-06-16,"2,776.022","2,797.483","2,753.694","2,789.549",-13.527
2009-06-15,"2,789.549","2,790.977","2,727.739","2,743.762",45.787
2009-06-12,"2,743.762","2,812.679","2,722.217","2,797.32",-53.558
2009-06-11,"2,797.32","2,828.739","2,787.449","2,816.247",-18.927
2009-06-10,"2,816.247","2,820.575","2,789.996","2,787.887",28.36
2009-06-09,"2,787.887","2,788.366","2,721.854","2,768.336",19.551
2009-06-08,"2,768.336","2,795.149","2,729.028","2,753.891",14.445
2009-06-05,"2,753.891","2,791.649","2,750.377","2,767.244",-13.353
2009-06-04,"2,767.244","2,778.242","2,728.199","2,778.589",-11.345
2009-06-03,"2,778.589","2,778.683","2,717.863","2,724.302",54.287
2009-06-02,"2,724.302","2,750.88","2,713.466","2,721.28",3.022
2009-06-01,"2,721.28","2,726.716","2,668.4","2,632.93",88.35
2009-05-27,"2,632.93","2,635.313","2,592.794","2,588.575",44.355
2009-05-26,"2,588.575","2,618.8","2,585.91","2,610.01",-21.435
2009-05-25,"2,610.01","2,618.359","2,538.622","2,597.601",12.409
2009-05-22,"2,597.601","2,617.749","2,578.593","2,610.622",-13.021
2009-05-21,"2,610.622","2,663.227","2,598.869","2,651.414",-40.792
2009-05-20,"2,651.414","2,686.345","2,651.011","2,676.682",-25.268
2009-05-19,"2,676.682","2,688.112","2,660.56","2,652.779",23.903
2009-05-18,"2,652.779","2,656.844","2,589.613","2,645.263",7.516
2009-05-15,"2,645.263","2,661.366","2,623.364","2,639.887",5.376
2009-05-14,"2,639.887","2,651.488","2,610.223","2,663.766",-23.879
2009-05-13,"2,663.766","2,670.213","2,608.317","2,618.172",45.594
2009-05-12,"2,618.172","2,619.692","2,558.963","2,579.747",38.425
2009-05-11,"2,579.747","2,663.95","2,579.747","2,625.645",-45.898
2009-05-08,"2,625.645","2,634.061","2,574.572","2,597.447",28.198
2009-05-07,"2,597.447","2,622.112","2,566.121","2,592.52",4.927
2009-05-06,"2,592.52","2,596.925","2,552.632","2,567.337",25.183
2009-05-05,"2,567.337","2,590.776","2,552.39","2,559.911",7.426
2009-05-04,"2,559.911","2,560.544","2,486.225","2,477.569",82.342
2009-04-30,"2,477.569","2,491.072","2,461.365","2,468.192",9.377
2009-04-29,"2,468.192","2,477.725","2,395.483","2,401.438",66.754
2009-04-28,"2,401.438","2,411.438","2,372.343","2,405.348",-3.91
2009-04-27,"2,405.348","2,452.928","2,393.162","2,448.595",-43.247
2009-04-24,"2,448.595","2,481.527","2,445.664","2,463.954",-15.359
2009-04-23,"2,463.954","2,474.146","2,422.789","2,461.346",2.608
2009-04-22,"2,461.346","2,579.218","2,449.895","2,535.828",-74.482
2009-04-21,"2,535.828","2,552.598","2,499.601","2,557.456",-21.628
2009-04-20,"2,557.456","2,559.036","2,497.321","2,503.935",53.521
2009-04-17,"2,503.935","2,539.352","2,481.899","2,534.134",-30.199
2009-04-16,"2,534.134","2,549.312","2,497.122","2,536.056",-1.922
2009-04-15,"2,536.056","2,542.54","2,485.926","2,527.181",8.875
2009-04-14,"2,527.181","2,532.089","2,495.337","2,513.701",13.48
2009-04-13,"2,513.701","2,522.445","2,464.061","2,444.226",69.475
2009-04-10,"2,444.226","2,444.981","2,392.8","2,379.876",64.35
2009-04-09,"2,379.876","2,380.935","2,331.877","2,347.385",32.491
2009-04-08,"2,347.385","2,435.388","2,346.537","2,439.182",-91.797
2009-04-07,"2,439.182","2,449.537","2,407.506","2,419.778",19.404
2009-04-03,"2,419.778","2,456.811","2,406.496","2,425.291",-5.513
2009-04-02,"2,425.291","2,450.003","2,417.111","2,408.017",17.274
2009-04-01,"2,408.017","2,422.625","2,380.979","2,373.213",34.804
2009-03-31,"2,373.213","2,375.712","2,299.158","2,358.04",15.173
2009-03-30,"2,358.04","2,380.194","2,348.527","2,374.438",-16.398
2009-03-27,"2,374.438","2,392.769","2,361.091","2,361.704",12.734
2009-03-26,"2,361.704","2,362.048","2,274.895","2,291.555",70.149
2009-03-25,"2,291.555","2,355.69","2,291.359","2,338.42",-46.865
2009-03-24,"2,338.42","2,369.454","2,327.43","2,325.48",12.94
2009-03-23,"2,325.48","2,329.183","2,276.81","2,281.087",44.393
2009-03-20,"2,281.087","2,294.117","2,250.405","2,265.759",15.328
2009-03-19,"2,265.759","2,268.144","2,220.164","2,223.725",42.034
2009-03-18,"2,223.725","2,255.009","2,221.588","2,218.326",5.399
2009-03-17,"2,218.326","2,225.192","2,151.776","2,153.291",65.035
2009-03-16,"2,153.291","2,158.9","2,108.612","2,128.848",24.443
2009-03-13,"2,128.848","2,166.022","2,124.979","2,133.881",-5.033
2009-03-12,"2,133.881","2,136.795","2,086.018","2,139.025",-5.144
2009-03-11,"2,139.025","2,203.534","2,133.141","2,158.568",-19.543
2009-03-10,"2,158.568","2,159.268","2,088.162","2,118.748",39.82
2009-03-09,"2,118.748","2,232.674","2,116.453","2,193.007",-74.259
2009-03-06,"2,193.007","2,221.04","2,171.668","2,221.076",-28.069
2009-03-05,"2,221.076","2,241.761","2,173.491","2,198.107",22.969
2009-03-04,"2,198.107","2,201.727","2,076.616","2,071.431",126.676
2009-03-03,"2,071.431","2,088.628","2,037.024","2,093.447",-22.016
2009-03-02,"2,093.447","2,102.112","2,052.992","2,082.852",10.595
2009-02-27,"2,082.852","2,123.244","2,064.918","2,121.251",-38.399
2009-02-26,"2,121.251","2,237.547","2,102.346","2,206.574",-85.323
2009-02-25,"2,206.574","2,234.018","2,142.601","2,200.654",5.92
2009-02-24,"2,200.654","2,295.59","2,193.268","2,305.777",-105.123
2009-02-23,"2,305.777","2,313.594","2,219.714","2,261.478",44.299
2009-02-20,"2,261.478","2,262.332","2,206.211","2,227.125",34.353
2009-02-19,"2,227.125","2,247.616","2,190.473","2,209.862",17.263
2009-02-18,"2,209.862","2,295.741","2,206.062","2,319.441",-109.579
2009-02-17,"2,319.441","2,402.807","2,316.934","2,389.387",-69.946
2009-02-16,"2,389.387","2,389.878","2,328.179","2,320.792",68.595
2009-02-13,"2,320.792","2,323.12","2,236.178","2,248.091",72.701
2009-02-12,"2,248.091","2,274.201","2,191.887","2,260.82",-12.729
2009-02-11,"2,260.82","2,305.705","2,218.297","2,265.161",-4.341
2009-02-10,"2,265.161","2,266.398","2,197.007","2,224.714",40.447
2009-02-09,"2,224.714","2,238.894","2,196.708","2,181.239",43.475
2009-02-06,"2,181.239","2,185.086","2,102.078","2,098.018",83.221
2009-02-05,"2,098.018","2,149.476","2,082.596","2,107.749",-9.731
2009-02-04,"2,107.749","2,108.257","2,067.786","2,060.808",46.941
2009-02-03,"2,060.808","2,060.925","2,005.022","2,011.683",49.125
2009-02-02,"2,011.683","2,012.742","1,987.129","1,990.657",21.026
2009-01-23,"1,990.657","2,008.788","1,986.348","2,004.951",-14.294
2009-01-22,"2,004.951","2,009.851","1,980.438","1,985.016",19.935
2009-01-21,"1,985.016","2,007.911","1,960.529","1,994.107",-9.091
2009-01-20,"1,994.107","1,994.809","1,956.102","1,986.672",7.435
2009-01-19,"1,986.672","2,018.51","1,966.188","1,954.438",32.234
2009-01-16,"1,954.438","1,984.728","1,928.922","1,920.206",34.232
2009-01-15,"1,920.206","1,937.728","1,902.542","1,928.869",-8.663
2009-01-14,"1,928.869","1,929.276","1,862.309","1,863.367",65.502
2009-01-13,"1,863.367","1,888.309","1,861.811","1,900.347",-36.98
2009-01-12,"1,900.347","1,924.441","1,886.833","1,904.861",-4.514
2009-01-09,"1,904.861","1,909.349","1,875.164","1,878.181",26.68
2009-01-08,"1,878.181","1,894.171","1,862.263","1,924.012",-45.831
2009-01-07,"1,924.012","1,948.233","1,920.515","1,937.145",-13.133
2009-01-06,"1,937.145","1,938.69","1,871.971","1,880.716",56.429
2009-01-05,"1,880.716","1,880.716","1,844.094","1,820.805",59.911
2008-12-31,"1,820.805","1,844.367","1,814.752","1,832.91",-12.105
2008-12-30,"1,832.91","1,862.937","1,826.98","1,850.48",-17.57
2008-12-29,"1,850.48","1,856.334","1,815.407","1,851.518",-1.038
2008-12-26,"1,851.518","1,866.63","1,840.191","1,852.419",-0.901
2008-12-25,"1,852.419","1,877.768","1,832.355","1,863.8",-11.381
2008-12-24,"1,863.8","1,887.314","1,850.855","1,897.225",-33.425
2008-12-23,"1,897.225","1,990.049","1,895.178","1,987.755",-90.53
2008-12-22,"1,987.755","2,016.454","1,965.354","2,018.463",-30.708
2008-12-19,"2,018.463","2,038.657","1,997.12","2,015.694",2.769
2008-12-18,"2,015.694","2,016.569","1,958.975","1,976.819",38.875
2008-12-17,"1,976.819","2,003.375","1,971.816","1,975.006",1.813
2008-12-16,"1,975.006","1,976.719","1,907.826","1,964.374",10.632
2008-12-15,"1,964.374","1,989.303","1,936.561","1,954.215",10.159
2008-12-12,"1,954.215","2,023.177","1,932.272","2,031.681",-77.466
2008-12-11,"2,031.681","2,087.196","2,028.726","2,079.117",-47.436
2008-12-10,"2,079.117","2,079.552","2,005.558","2,037.74",41.377
2008-12-09,"2,037.74","2,100.806","2,036.889","2,090.773",-53.033
2008-12-08,"2,090.773","2,091.284","2,038.189","2,018.656",72.117
2008-12-05,"2,018.656","2,019.748","1,975.711","2,001.504",17.152
2008-12-04,"2,001.504","2,055.207","1,985.198","1,965.414",36.09
2008-12-03,"1,965.414","1,965.83","1,902.94","1,889.638",75.776
